model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-GEN,rew2.2,0.6247976691485918,0.4928,0.4918,0.5177,0.5343417366946779,0.5383,0.3372,0.699822695035461,0.5299247080516287
confidnet,do1,MCD-fDBD class avg,rew2.2,0.6257688572353513,0.3781,0.3882,0.3447,0.3675070028011205,0.4798,0.2395,0.5335106382978724,0.2846496619545175
confidnet,do1,MCD-GEN class pred,rew2.2,0.6290061508578828,0.5035,0.5064,0.5387,0.5289635854341737,0.5599,0.3474,0.6952127659574469,0.5328826060233559
confidnet,do1,MCD-GEN class,rew2.2,0.6306247976691486,0.4875,0.4892,0.5211,0.5195518207282913,0.5465,0.3416,0.6771276595744681,0.52420098340504
confidnet,do1,MCD-fDBD,rew2.2,0.6338620912916801,0.4041,0.4102,0.3977,0.4116526610644258,0.4899,0.279,0.5333333333333333,0.3422326367547633
confidnet,do1,MCD-Confidence,rew2.2,0.6348332793784396,0.4636,0.466,0.5186,0.4916526610644258,0.5071,0.2784,0.6076241134751773,0.506299938537185
confidnet,do1,MCD-EGEN,rew2.2,0.6348332793784396,0.4715,0.4697,0.5241,0.4933333333333333,0.4935,0.3033,0.6317375886524823,0.5147510755992625
confidnet,do1,MCD-MSR,rew2.2,0.6354807381029459,0.5181,0.5213,0.5686,0.5445378151260504,0.5156,0.3925,0.6398936170212766,0.6268054701905347
confidnet,do1,MCD-fDBD global,rew2.2,0.6358044674651991,0.4005,0.4089,0.3999,0.4135574229691877,0.4867,0.2776,0.5354609929078015,0.3431161647203442
confidnet,do1,MCD-GEN global,rew2.2,0.6370993849142117,0.5096,0.5124,0.5298,0.5466666666666666,0.5876,0.348,0.699822695035461,0.510141364474493
confidnet,do1,MCD-MSR class,rew2.2,0.637746843638718,0.5181,0.5362,0.575,0.5517086834733893,0.5113,0.3939,0.6382978723404256,0.6127074370006146
confidnet,do1,MCD-fDBD class pred,rew2.2,0.6390417610877307,0.4018,0.4101,0.3939,0.4224089635854341,0.4892,0.2755,0.5397163120567375,0.3271742470805163
confidnet,do1,MCD-MSR global,rew2.2,0.6396892198122369,0.5191,0.5378,0.5802,0.5598879551820728,0.5116,0.3986,0.6349290780141844,0.6279194837123541
