model,drop out,methods,reward,run,test,cifar10,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR,rew2.2,1,0.6013574660633484,0.5709,0.5035,0.5875,0.580952380952381,0.6159,0.5437,0.5806737588652482,0.605139827904118
confidnet,do1,MCD-MSR class pred,rew2.2,1,0.6108597285067874,0.5848,0.5121,0.6036,0.581624649859944,0.6314,0.5717,0.598758865248227,0.6335663798401967
confidnet,do1,MCD-MSR class avg,rew2.2,1,0.611764705882353,0.5875,0.5084,0.599,0.5768067226890756,0.6317,0.5651,0.5946808510638298,0.625960356484327
confidnet,do1,MCD-MSR class,rew2.2,1,0.6126696832579186,0.5852,0.5087,0.6005,0.5801680672268907,0.6284,0.5629,0.5914893617021276,0.6279963122311002
confidnet,do1,MCD-MSR global,rew2.2,1,0.6135746606334842,0.5885,0.5101,0.6024,0.5778151260504202,0.6282,0.5636,0.5929078014184397,0.628380454824831
confidnet,do1,MCD-GEN global,rew2.2,1,0.6153846153846154,0.5888,0.5906,0.6548,0.655126050420168,0.6445,0.5838,0.6531914893617021,0.6521972956361402
confidnet,do1,MCD-GEN class avg,rew2.2,1,0.6180995475113122,0.5859,0.5684,0.6319,0.6336134453781512,0.6399,0.5768,0.6475177304964539,0.6472418561770129
confidnet,do1,MCD-GEN class,rew2.2,1,0.618552036199095,0.5892,0.5931,0.6567,0.6594957983193277,0.6442,0.5819,0.6563829787234042,0.6465503995082975
confidnet,do1,MCD-GEN class pred,rew2.2,1,0.6194570135746607,0.5847,0.5875,0.6513,0.6554621848739496,0.6422,0.5878,0.6549645390070922,0.652120467117394
confidnet,do1,MCD-GEN,rew2.2,1,0.6280542986425339,0.5864,0.6222,0.6726,0.6673389355742297,0.6346,0.5627,0.6689716312056737,0.6523125384142594
confidnet,do1,MCD-EGEN,rew2.2,1,0.6352941176470588,0.5955,0.4702,0.5804,0.5611204481792718,0.6409,0.5277,0.5716312056737589,0.6359864781807006
confidnet,do1,MCD-EREN,rew2.2,1,0.6375565610859728,0.5891,0.5709,0.6253,0.6342857142857142,0.6499,0.5257,0.6338652482269503,0.6626075599262446
