model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do0,MSR,rew0,1,0.4622741764080765,0.3796,0.433,0.3594,0.3357983193277311,0.3563,0.1395,0.1902482269503546,0.0939612784265519
modelvit,do0,MSR,rew0,0,0.455310199789695,0.3811,0.4385,0.3747,0.3235854341736695,0.3532,0.1482,0.176595744680851,0.1086355255070682
modelvit,do0,MSR,rew0,3,0.4544513457556935,0.3791,0.4253,0.3509,0.3325490196078431,0.3695,0.1383,0.1962765957446808,0.0675706822372464
modelvit,do0,MSR,rew0,4,0.405377456049638,0.3606,0.3905,0.3341,0.3234733893557423,0.3458,0.1391,0.1939716312056737,0.1251152427781192
modelvit,do0,MSR,rew0,2,0.4546413502109704,0.3681,0.3989,0.3493,0.3142857142857143,0.3555,0.1484,0.1856382978723404,0.1011447449293177
modelvit,do0,GEN,rew0,1,0.4516471838469713,0.3683,0.4252,0.3423,0.323249299719888,0.35,0.1329,0.1870567375886525,0.0884296250768285
modelvit,do0,GEN,rew0,0,0.4752891692954784,0.3803,0.4389,0.3642,0.3179831932773109,0.3523,0.145,0.1829787234042553,0.1086355255070682
modelvit,do0,GEN,rew0,3,0.4544513457556935,0.3723,0.4189,0.3373,0.3175350140056022,0.3638,0.1342,0.1957446808510638,0.0672633681622618
modelvit,do0,GEN,rew0,4,0.4322647362978283,0.5524,0.5848,0.4059,0.4185994397759103,0.5304,0.4718,0.5657801418439716,0.5280808236017209
modelvit,do0,GEN,rew0,2,0.459915611814346,0.3537,0.3844,0.322,0.2954621848739496,0.3382,0.135,0.1742907801418439,0.0910802089735709
modelvit,do0,PCE,rew0,1,0.461211477151966,0.3628,0.4183,0.3373,0.3192156862745098,0.3398,0.1258,0.175,0.0823601720958819
modelvit,do0,PCE,rew0,0,0.4710830704521556,0.3672,0.4234,0.3551,0.3063305322128851,0.3345,0.1344,0.1615248226950354,0.0958819913952059
modelvit,do0,PCE,rew0,3,0.4751552795031056,0.3614,0.4119,0.333,0.3108123249299719,0.3515,0.1258,0.1813829787234042,0.0585817455439459
modelvit,do0,PCE,rew0,4,0.4198552223371251,0.3473,0.377,0.3171,0.3049859943977591,0.3282,0.1272,0.176595744680851,0.1135525507068223
