model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do0,CTM global,rew2.2,0.6064924156820956,0.3989,0.31544,0.24531999999999998,0.2608179271708683,0.46514,0.16248,0.5812765957446808,0.44817148125384143
confidnet,do0,CTM,rew2.2,0.606619558102236,0.40573999999999993,0.32286000000000004,0.24874000000000002,0.26458263305322127,0.46690000000000004,0.16908,0.5846808510638298,0.46031807006760905
confidnet,do0,CTM class,rew2.2,0.6086191308098935,0.41584000000000004,0.33722,0.27724,0.29331092436974787,0.48262,0.16734,0.6118085106382979,0.46602642901044866
confidnet,do0,CTM class pred,rew2.2,0.610005771175292,0.41784,0.34049999999999997,0.2794,0.29577591036414563,0.48495999999999995,0.16943999999999998,0.6122340425531915,0.4660187461585741
confidnet,do0,fDBD global,rew2.2,0.6115391931138482,0.42552,0.36102,0.31744,0.3229579831932773,0.48772000000000004,0.20304000000000003,0.5546808510638298,0.46384449907805775
confidnet,do0,fDBD,rew2.2,0.6133485938084056,0.43746,0.37188,0.31908,0.32654341736694675,0.48919999999999997,0.21356000000000003,0.5646808510638298,0.48398125384142593
confidnet,do0,CTMmean global,rew2.2,0.6255293871792258,0.42668,0.35714,0.29912,0.30570308123249296,0.49000000000000005,0.20944,0.533581560283688,0.43816840811309155
confidnet,do0,fDBD class pred,rew2.2,0.6256519788763282,0.47128,0.42062,0.40492,0.40472829131652654,0.52794,0.23074,0.5998581560283688,0.507759680393362
confidnet,do0,CTMmeanOC,rew2.2,0.6269788870577149,0.44258,0.372,0.30823999999999996,0.3153613445378151,0.4944,0.22656,0.5460283687943263,0.4665411800860479
confidnet,do0,CTMmean,rew2.2,0.6276533352224297,0.44358000000000003,0.37356,0.30822,0.3157198879551821,0.4944,0.22738,0.5453191489361703,0.4673632452366318
confidnet,do0,GEN,rew2.2,0.6278868121183618,0.50408,0.45411999999999997,0.44401999999999997,0.44717086834733893,0.51668,0.4359,0.6671276595744681,0.645159803318992
confidnet,do0,CTMmean class pred,rew2.2,0.6303048103198178,0.45640000000000003,0.39926000000000006,0.36718,0.3705770308123249,0.52512,0.22134,0.583404255319149,0.46837738168408116
confidnet,do0,CTMmean class,rew2.2,0.6306616091204285,0.45304,0.39522,0.36196,0.3659831932773109,0.5227600000000001,0.21774,0.5830851063829787,0.46923017824216345
confidnet,do0,MSR global,rew2.2,0.6339645702052401,0.5467,0.49836,0.49610000000000004,0.4957535014005602,0.52122,0.52446,0.6672695035460993,0.6970344191763982
confidnet,do0,MSR,rew2.2,0.6342070480200344,0.5469999999999999,0.4986,0.49638,0.4964705882352941,0.52134,0.52484,0.6675531914893618,0.6966118623232944
confidnet,do0,CTM class avg,rew2.2,0.6344617582700837,0.45519999999999994,0.39438,0.31598000000000004,0.32573669467787114,0.47298,0.22152000000000002,0.5863120567375887,0.5432083589428396
confidnet,do0,MSR class,rew2.2,0.63558744952701,0.54872,0.5023799999999999,0.49916,0.4981960784313726,0.52236,0.52222,0.6680141843971631,0.6988398893669331
confidnet,do0,GEN global,rew2.2,0.6364851670945049,0.49002,0.4399,0.43478000000000006,0.4346218487394958,0.53164,0.41425999999999996,0.6692553191489361,0.6276429010448679
confidnet,do0,GEN class,rew2.2,0.6393790075671808,0.48419999999999996,0.43562,0.43129999999999996,0.4300504201680672,0.534,0.39304,0.6683687943262411,0.6167947141979102
confidnet,do0,NNGuide class pred,rew2.2,0.6405512717154785,0.49749999999999994,0.43472,0.37536,0.3808403361344538,0.49654,0.3633,0.6177659574468085,0.6986939151813153
confidnet,do0,GEN class pred,rew2.2,0.6416631391492719,0.53186,0.48574,0.49234,0.48856022408963584,0.5422399999999999,0.48966000000000004,0.6888652482269503,0.685940381069453
confidnet,do0,Confidence,rew2.2,0.6421545598911008,0.54684,0.50324,0.49757999999999997,0.4974117647058824,0.53214,0.48949999999999994,0.6849999999999999,0.7233328211432084
confidnet,do0,NNGuide global,rew2.2,0.6439869624152671,0.48339999999999994,0.41226,0.33642000000000005,0.3429915966386554,0.48410000000000003,0.35274,0.6001418439716313,0.6912031346035648
confidnet,do0,MSR class pred,rew2.2,0.6451858336404939,0.5737599999999999,0.53082,0.53494,0.5326610644257703,0.53542,0.57932,0.6869858156028369,0.734019668100799
confidnet,do0,NNGuide,rew2.2,0.6456764935191392,0.49624000000000007,0.42698,0.34484,0.35128291316526605,0.48769999999999997,0.36882000000000004,0.6079787234042553,0.7084280885064536
confidnet,do0,PCE class,rew2.2,0.6496124242010332,0.56574,0.52016,0.50946,0.507563025210084,0.52544,0.5605800000000001,0.680886524822695,0.7405577750460971
confidnet,do0,PCE global,rew2.2,0.649801353880344,0.5665600000000001,0.52034,0.50998,0.5096918767507003,0.5267799999999999,0.56846,0.6810638297872341,0.7432083589428397
confidnet,do0,CTMmean class avg,rew2.2,0.6499175278525398,0.43182,0.37136,0.31574,0.31984313725490193,0.50184,0.23440000000000003,0.49439716312056736,0.3908497234173325
confidnet,do0,PCE,rew2.2,0.6503418288345985,0.5666599999999999,0.5205,0.5099199999999999,0.5097142857142857,0.52694,0.5686199999999999,0.6809219858156028,0.742939459127228
confidnet,do0,PCE class pred,rew2.2,0.6518477017782478,0.57802,0.53406,0.53186,0.5292549019607844,0.53276,0.60316,0.6890780141843972,0.7554701905347265
confidnet,do1,fDBD class avg,rew2.2,0.652279260201077,0.3466,0.30526,0.29122,0.2893893557422969,0.49948,0.2372,0.5445035460992907,0.4698448063921328
confidnet,do0,REN class pred,rew2.2,0.6573188688920938,0.5120199999999999,0.46042000000000005,0.43942,0.4365042016806722,0.54722,0.43927999999999995,0.6854255319148936,0.6719652735095267
confidnet,do0,NeCo,rew2.2,0.6585676717073519,0.6048600000000001,0.55546,0.5248999999999999,0.5261176470588236,0.53594,0.6804,0.6984397163120567,0.7951905347264905
confidnet,do0,MLS global,rew2.2,0.6600537358329306,0.59612,0.5516,0.5370199999999999,0.5363809523809524,0.538,0.66198,0.6940070921985816,0.7806315304240934
confidnet,do0,MLS,rew2.2,0.6605359873495227,0.5971,0.55244,0.53776,0.5372997198879552,0.53858,0.66308,0.6940780141843972,0.7808082360172095
confidnet,do0,MLS class,rew2.2,0.6616750232496466,0.60296,0.56056,0.54902,0.5470028011204482,0.54144,0.67786,0.6979787234042554,0.7847188076213891
confidnet,do0,MLS class pred,rew2.2,0.6621583884405954,0.6033000000000001,0.56114,0.54928,0.5475406162464986,0.54208,0.67782,0.6983687943262412,0.7849185617701291
confidnet,do0,MSR class avg,rew2.2,0.6656053710217156,0.6154,0.5917199999999999,0.5953999999999999,0.5867114845938375,0.5501400000000001,0.64338,0.6744326241134753,0.7604333128457283
confidnet,do0,GEN class avg,rew2.2,0.6667101366486657,0.6009399999999999,0.57764,0.57558,0.5663417366946779,0.5488,0.6150800000000001,0.6775886524822695,0.7573448063921328
confidnet,do0,PE class pred,rew2.2,0.669681341703658,0.61058,0.56744,0.5465,0.5445602240896358,0.5409200000000001,0.6974199999999999,0.6993262411347517,0.8022357098955132
confidnet,do0,PE global,rew2.2,0.6701785674264777,0.61012,0.56554,0.5447200000000001,0.5415798319327731,0.53994,0.6927,0.7010992907801419,0.8065227412415489
confidnet,do0,PE class,rew2.2,0.6709074074307327,0.6120599999999999,0.56806,0.5466,0.5429915966386554,0.5405,0.68684,0.7018085106382979,0.8070912722802704
confidnet,do0,PE,rew2.2,0.6710788889094575,0.61152,0.5664199999999999,0.54582,0.5425882352941176,0.54076,0.69478,0.7020921985815602,0.8067762753534111
