model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR,rew2.2,0.6315030798520259,0.49783999999999995,0.45044000000000006,0.44794,0.44179271708683476,0.50302,0.36078,0.6464539007092198,0.5986324523663183
confidnet,do1,MCD-fDBD class avg,rew2.2,0.6430874765902445,0.41900000000000004,0.35506000000000004,0.30813999999999997,0.3094453781512605,0.5001800000000001,0.23018,0.6065248226950354,0.4252151198524892
confidnet,do1,MCD-EGEN,rew2.2,0.6452897316254591,0.4572,0.41906,0.41902,0.3989019607843137,0.49638,0.2839,0.6400354609929078,0.5323909035033805
confidnet,do1,MCD-MSR class,rew2.2,0.6453078106484746,0.5017,0.45532000000000006,0.44882,0.4383865546218487,0.49806,0.3585,0.6389361702127659,0.594660417947142
confidnet,do1,MCD-GEN,rew2.2,0.6459129940018178,0.49254,0.44558,0.44532,0.4381624649859944,0.53592,0.33940000000000003,0.690177304964539,0.5882375537799631
confidnet,do1,MCD-MSR global,rew2.2,0.6472910721943786,0.50366,0.45614,0.45822,0.4469467787114846,0.50114,0.3689,0.6404964539007092,0.5999462200368777
confidnet,do1,MCD-MSR class pred,rew2.2,0.6473961429241875,0.52252,0.4801,0.48352000000000006,0.4661736694677871,0.50962,0.38102,0.6557446808510639,0.6273893669330055
confidnet,do1,MCD-GEN class pred,rew2.2,0.6479169049304888,0.5183,0.4766,0.4784,0.4619831932773109,0.5382800000000001,0.36178,0.694822695035461,0.6171865396435157
confidnet,do1,MCD-GEN class,rew2.2,0.6480465777557219,0.49169999999999997,0.44742,0.44838000000000006,0.4332997198879552,0.5365800000000001,0.34643999999999997,0.6837234042553192,0.5810540872771972
confidnet,do1,MCD-PCE,rew2.2,0.6502713834392324,0.49726,0.44582,0.4347,0.42422408963585434,0.49366000000000004,0.34612,0.645531914893617,0.6130685310387216
confidnet,do1,MCD-fDBD global,rew2.2,0.6508188568405409,0.41303999999999996,0.34466,0.30317999999999995,0.3072717086834734,0.48322000000000004,0.25823999999999997,0.5622340425531915,0.44266287645974184
confidnet,do1,MCD-fDBD class pred,rew2.2,0.6515331659935211,0.43513999999999997,0.37872,0.33716,0.3374565826330532,0.5045200000000001,0.25892,0.5782269503546099,0.4528426551936079
confidnet,do1,MCD-GEN global,rew2.2,0.6518117850577315,0.5022,0.4587,0.46254,0.4503081232492997,0.5342,0.36226,0.685886524822695,0.595820528580209
confidnet,do1,MCD-fDBD,rew2.2,0.6522255275663699,0.41398,0.34522,0.30228,0.30745098039215685,0.48268000000000005,0.26074,0.5617730496453901,0.44403810694529805
confidnet,do1,MCD-CTM class pred,rew2.2,0.6538680112139418,0.40006,0.32052,0.24419999999999997,0.24488515406162464,0.46896000000000004,0.19276,0.6224113475177304,0.4044253226797787
confidnet,do1,MCD-PCE class,rew2.2,0.6546127005195718,0.49973999999999996,0.45199999999999996,0.44239999999999996,0.4218711484593838,0.49358,0.35256,0.6410283687943262,0.6153733866011064
confidnet,do1,MCD-PCE global,rew2.2,0.655682832520816,0.5023,0.45562,0.44665999999999995,0.43152941176470583,0.49368,0.35902,0.6389716312056738,0.6193992009834051
confidnet,do1,MCD-CTM class,rew2.2,0.6557140025806346,0.39672,0.32096,0.24234,0.24398879551820726,0.46878000000000003,0.19086,0.6236170212765957,0.4050015365703749
confidnet,do1,MCD-PCE class pred,rew2.2,0.6567245991367918,0.5141,0.46984000000000004,0.47046,0.44726050420168056,0.49942000000000003,0.3751,0.6472340425531915,0.6350568531038722
confidnet,do1,MCD-REN,rew2.2,0.6572863205611524,0.4787,0.41878000000000004,0.39012,0.3805490196078431,0.49800000000000005,0.29344000000000003,0.6972695035460993,0.6008374308543332
confidnet,do1,MCD-CTM global,rew2.2,0.6574258008033578,0.38466,0.30752,0.2291,0.23628011204481786,0.4633,0.19483999999999999,0.6055673758865249,0.4089351567301782
