model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR,rew2.2,1,0.6308470290771175,0.4802,0.4375,0.4636,0.4709243697478991,0.5186,0.3879,0.6437943262411348,0.6066763982790412
confidnet,do1,MCD-MSR,rew2.2,3,0.6205357142857143,0.4841,0.4363,0.4347,0.3980952380952381,0.4696,0.3581,0.6379432624113475,0.6088660110633067
confidnet,do1,MCD-MSR,rew2.2,5,0.6282133676092545,0.4835,0.4183,0.3557,0.3770308123249299,0.4963,0.3341,0.6535460992907801,0.6539643515673018
confidnet,do1,MCD-MSR,rew2.2,4,0.6230349695219762,0.5048,0.4649,0.4785,0.4674509803921569,0.5021,0.3406,0.6235815602836879,0.5333819913952059
confidnet,do1,MCD-MSR,rew2.2,2,0.6548843187660668,0.5366,0.4952,0.5072,0.4954621848739496,0.5285,0.3832,0.6734042553191489,0.5902735095267363
confidnet,do1,MCD-fDBD class avg,rew2.2,1,0.6352718078381795,0.3934,0.3181,0.2909,0.2975910364145658,0.5114,0.2082,0.6113475177304964,0.3998924400737553
confidnet,do1,MCD-fDBD class avg,rew2.2,3,0.6412627551020408,0.4144,0.3556,0.3266,0.3087955182072829,0.468,0.2291,0.5882978723404255,0.3495313460356484
confidnet,do1,MCD-fDBD class avg,rew2.2,5,0.6577763496143959,0.4423,0.3799,0.2612,0.2867226890756302,0.5039,0.2221,0.6324468085106383,0.5568531038721574
confidnet,do1,MCD-fDBD class avg,rew2.2,4,0.6268848251523901,0.4076,0.3443,0.3071,0.2984873949579832,0.479,0.2345,0.5517730496453901,0.3889443761524278
confidnet,do1,MCD-fDBD class avg,rew2.2,2,0.6542416452442159,0.4373,0.3774,0.3549,0.3556302521008403,0.5386,0.257,0.6487588652482269,0.4308543331284573
confidnet,do1,MCD-EGEN,rew2.2,1,0.649810366624526,0.444,0.4037,0.4292,0.4361904761904762,0.511,0.3025,0.6712765957446809,0.5191687154271666
confidnet,do1,MCD-EGEN,rew2.2,3,0.639030612244898,0.4521,0.4086,0.4179,0.369187675070028,0.4606,0.2849,0.6177304964539007,0.551859250153657
confidnet,do1,MCD-EGEN,rew2.2,5,0.6484575835475579,0.4381,0.3784,0.313,0.3186554621848739,0.4898,0.2658,0.6196808510638298,0.6117470805162877
confidnet,do1,MCD-EGEN,rew2.2,4,0.6329804299005454,0.4582,0.4153,0.4436,0.4113165266106443,0.5021,0.2694,0.6443262411347518,0.4550937307928703
confidnet,do1,MCD-EGEN,rew2.2,2,0.6561696658097687,0.4936,0.4893,0.4914,0.4591596638655462,0.5184,0.2969,0.6471631205673759,0.5240857406269207
confidnet,do1,MCD-MSR class,rew2.2,1,0.6434892541087232,0.4798,0.4466,0.4606,0.4634173669467787,0.51,0.3945,0.6377659574468085,0.6126690227412416
confidnet,do1,MCD-MSR class,rew2.2,3,0.6396683673469388,0.4819,0.4269,0.4311,0.3922689075630252,0.4595,0.3442,0.6313829787234042,0.6071373693915181
confidnet,do1,MCD-MSR class,rew2.2,5,0.6420308483290489,0.4901,0.4183,0.3552,0.3677310924369747,0.4989,0.3287,0.6409574468085106,0.64920098340504
confidnet,do1,MCD-MSR class,rew2.2,4,0.6393968559512352,0.5106,0.4729,0.4829,0.4642016806722689,0.5,0.3432,0.6198581560283688,0.5246235402581438
confidnet,do1,MCD-MSR class,rew2.2,2,0.6619537275064268,0.5461,0.5119,0.5143,0.504313725490196,0.5219,0.3819,0.6647163120567375,0.5796711739397664
confidnet,do1,MCD-GEN,rew2.2,1,0.6368520859671302,0.4687,0.4242,0.4564,0.4779831932773109,0.5771,0.3254,0.7223404255319149,0.5555086047940996
confidnet,do1,MCD-GEN,rew2.2,3,0.6307397959183674,0.4789,0.4222,0.4215,0.386218487394958,0.4639,0.32,0.651241134751773,0.5875076828518746
confidnet,do1,MCD-GEN,rew2.2,5,0.6417095115681234,0.4678,0.3892,0.3245,0.3421848739495798,0.4888,0.3027,0.6480496453900709,0.6752074370006146
confidnet,do1,MCD-GEN,rew2.2,4,0.6679499518768046,0.527,0.4908,0.5308,0.4998319327731092,0.6225,0.4012,0.7283687943262411,0.5604640442532268
confidnet,do1,MCD-GEN,rew2.2,2,0.6523136246786633,0.5203,0.5015,0.4934,0.484593837535014,0.5273,0.3477,0.7008865248226951,0.5625
confidnet,do1,MCD-MSR global,rew2.2,1,0.645385587863464,0.4834,0.4375,0.4749,0.4743977591036414,0.5118,0.4005,0.6400709219858156,0.6140519360786724
confidnet,do1,MCD-MSR global,rew2.2,3,0.6409438775510204,0.4832,0.4288,0.4421,0.405266106442577,0.4638,0.3601,0.6269503546099291,0.6202366318377381
confidnet,do1,MCD-MSR global,rew2.2,5,0.6404241645244216,0.4844,0.415,0.361,0.3797198879551821,0.5003,0.3428,0.6473404255319148,0.6501229256299939
confidnet,do1,MCD-MSR global,rew2.2,4,0.6416426050689766,0.5111,0.4771,0.4929,0.4689075630252101,0.5,0.346,0.626241134751773,0.5287338660110633
confidnet,do1,MCD-MSR global,rew2.2,2,0.6680591259640103,0.5562,0.5223,0.5202,0.5064425770308123,0.5298,0.3951,0.6618794326241135,0.5865857406269207
confidnet,do1,MCD-MSR class pred,rew2.2,1,0.6513906447534766,0.5157,0.4869,0.5094,0.5123809523809524,0.5228,0.4274,0.6593971631205674,0.6579210202827289
confidnet,do1,MCD-MSR class pred,rew2.2,3,0.6438137755102041,0.5016,0.4516,0.462,0.4146778711484594,0.4755,0.368,0.649645390070922,0.6528119237861094
confidnet,do1,MCD-MSR class pred,rew2.2,5,0.6420308483290489,0.4963,0.4326,0.3774,0.3828571428571428,0.5037,0.3496,0.6535460992907801,0.6616856177012908
confidnet,do1,MCD-MSR class pred,rew2.2,4,0.6384343920436317,0.5185,0.4797,0.5043,0.4828011204481792,0.5095,0.3518,0.6289007092198582,0.5359941610325752
confidnet,do1,MCD-MSR class pred,rew2.2,2,0.6613110539845758,0.5805,0.5497,0.5645,0.5381512605042017,0.5366,0.4083,0.6872340425531915,0.6285341118623233
confidnet,do1,MCD-GEN class pred,rew2.2,1,0.6321112515802781,0.5136,0.4813,0.5077,0.5184313725490196,0.5812,0.3788,0.7358156028368794,0.6111324523663184
confidnet,do1,MCD-GEN class pred,rew2.2,3,0.6336096938775511,0.496,0.4423,0.448,0.4126610644257703,0.4697,0.3371,0.6721631205673759,0.6221573448063922
confidnet,do1,MCD-GEN class pred,rew2.2,5,0.6426735218508998,0.4752,0.412,0.3555,0.3549579831932773,0.494,0.3249,0.6484042553191489,0.6784726490473264
confidnet,do1,MCD-GEN class pred,rew2.2,4,0.6673083092717357,0.5374,0.5052,0.5382,0.5009523809523809,0.6136,0.3707,0.7283687943262411,0.553318992009834
confidnet,do1,MCD-GEN class pred,rew2.2,2,0.6638817480719794,0.5693,0.5422,0.5426,0.5229131652661064,0.5329,0.3974,0.6893617021276596,0.6208512599877074
confidnet,do1,MCD-GEN class,rew2.2,1,0.6333754740834386,0.4575,0.4248,0.4551,0.4602801120448179,0.5619,0.3397,0.7078014184397163,0.5475568531038721
confidnet,do1,MCD-GEN class,rew2.2,3,0.6294642857142857,0.4722,0.4195,0.4151,0.3811764705882353,0.4599,0.3208,0.649822695035461,0.581399815611555
confidnet,do1,MCD-GEN class,rew2.2,5,0.6516709511568124,0.4729,0.3965,0.333,0.3350140056022408,0.4876,0.3096,0.6367021276595745,0.6710971112476951
confidnet,do1,MCD-GEN class,rew2.2,4,0.6705165222970805,0.5292,0.4999,0.5444,0.5058823529411764,0.6406,0.4056,0.7225177304964538,0.5468269821757836
confidnet,do1,MCD-GEN class,rew2.2,2,0.6552056555269923,0.5267,0.4964,0.4943,0.4841456582633053,0.5329,0.3565,0.7017730496453901,0.5583896742470805
confidnet,do1,MCD-PCE,rew2.2,1,0.6548672566371682,0.4833,0.4362,0.4587,0.4566946778711485,0.5079,0.3816,0.6519503546099291,0.6429010448678549
confidnet,do1,MCD-PCE,rew2.2,3,0.6463647959183674,0.4837,0.4249,0.4223,0.3842016806722689,0.4592,0.3389,0.6397163120567376,0.6241548862937922
confidnet,do1,MCD-PCE,rew2.2,5,0.6468508997429306,0.4737,0.3926,0.3281,0.345546218487395,0.4965,0.3142,0.6407801418439716,0.6790104486785494
confidnet,do1,MCD-PCE,rew2.2,4,0.6422842476740456,0.4994,0.4629,0.4639,0.4462745098039216,0.4924,0.3253,0.6195035460992908,0.5226644130301168
confidnet,do1,MCD-PCE,rew2.2,2,0.6609897172236504,0.5462,0.5125,0.5005,0.4884033613445378,0.5123,0.3706,0.675709219858156,0.5966118623232944
confidnet,do1,MCD-fDBD global,rew2.2,1,0.6457016434892541,0.3733,0.291,0.2617,0.2919887955182073,0.4864,0.2403,0.550709219858156,0.407921020282729
confidnet,do1,MCD-fDBD global,rew2.2,3,0.6466836734693877,0.3977,0.3399,0.3198,0.292436974789916,0.4614,0.2696,0.5384751773049645,0.3892132759680393
confidnet,do1,MCD-fDBD global,rew2.2,5,0.6699871465295629,0.4334,0.3669,0.2401,0.2677871148459383,0.4881,0.2536,0.5927304964539007,0.5884680393362016
confidnet,do1,MCD-fDBD global,rew2.2,4,0.6323387872954764,0.4265,0.3553,0.3213,0.3049859943977591,0.4727,0.2562,0.5397163120567375,0.3970497848801475
confidnet,do1,MCD-fDBD global,rew2.2,2,0.6593830334190232,0.4343,0.3702,0.373,0.3791596638655462,0.5075,0.2715,0.5895390070921985,0.4306622618315919
confidnet,do1,MCD-fDBD class pred,rew2.2,1,0.6438053097345132,0.4039,0.3369,0.3094,0.3215686274509804,0.5198,0.2423,0.5687943262411348,0.4178318992009834
confidnet,do1,MCD-fDBD class pred,rew2.2,3,0.6466836734693877,0.4159,0.3673,0.3496,0.3238095238095238,0.4715,0.2679,0.5567375886524822,0.3974723417332513
confidnet,do1,MCD-fDBD class pred,rew2.2,5,0.6741645244215938,0.4565,0.4021,0.2707,0.2987114845938375,0.5056,0.2557,0.6062056737588652,0.585318070067609
confidnet,do1,MCD-fDBD class pred,rew2.2,4,0.6291305742701315,0.4289,0.3683,0.3224,0.3146218487394958,0.4819,0.2515,0.5429078014184398,0.3977028272894898
confidnet,do1,MCD-fDBD class pred,rew2.2,2,0.6638817480719794,0.4705,0.419,0.4337,0.4285714285714285,0.5438,0.2772,0.6164893617021276,0.4658881376767056
confidnet,do1,MCD-GEN global,rew2.2,1,0.6400126422250316,0.4725,0.4269,0.4523,0.4608403361344538,0.5468,0.3464,0.7065602836879432,0.5686846957590658
confidnet,do1,MCD-GEN global,rew2.2,3,0.6301020408163265,0.4756,0.4247,0.4248,0.3913725490196078,0.4535,0.334,0.650354609929078,0.5981100184388445
confidnet,do1,MCD-GEN global,rew2.2,5,0.6513496143958869,0.4652,0.3933,0.3387,0.3520448179271708,0.4871,0.3115,0.6450354609929078,0.661339889366933
confidnet,do1,MCD-GEN global,rew2.2,4,0.6811036252807187,0.5592,0.5405,0.5912,0.5481232492997199,0.6552,0.455,0.7342198581560284,0.5795559311616472
confidnet,do1,MCD-GEN global,rew2.2,2,0.656491002570694,0.5385,0.5081,0.5057,0.4991596638655462,0.5284,0.3644,0.6932624113475178,0.5714121081745543
confidnet,do1,MCD-fDBD,rew2.2,1,0.6479140328697851,0.3737,0.2928,0.2629,0.2915406162464986,0.4848,0.2426,0.549468085106383,0.4093423478795329
confidnet,do1,MCD-fDBD,rew2.2,3,0.6463647959183674,0.3985,0.337,0.319,0.2906442577030812,0.4628,0.2734,0.5386524822695036,0.3894437615242778
confidnet,do1,MCD-fDBD,rew2.2,5,0.6709511568123393,0.4357,0.3652,0.2365,0.2689075630252101,0.4865,0.2577,0.5925531914893617,0.5935771358328211
confidnet,do1,MCD-fDBD,rew2.2,4,0.6333012512030799,0.4255,0.3567,0.3217,0.3050980392156863,0.4722,0.2579,0.5402482269503546,0.3956668715427167
confidnet,do1,MCD-fDBD,rew2.2,2,0.6625964010282777,0.4365,0.3744,0.3713,0.3810644257703081,0.5071,0.2721,0.5879432624113475,0.432160417947142
confidnet,do1,MCD-CTM class pred,rew2.2,1,0.6558154235145386,0.3821,0.293,0.236,0.250532212885154,0.4751,0.1968,0.6216312056737588,0.3991241548862937
confidnet,do1,MCD-CTM class pred,rew2.2,3,0.6463647959183674,0.392,0.3182,0.2578,0.2285714285714285,0.4538,0.1949,0.5932624113475178,0.3487630608481868
confidnet,do1,MCD-CTM class pred,rew2.2,5,0.6632390745501285,0.4136,0.3285,0.1813,0.2030252100840336,0.463,0.1797,0.64822695035461,0.534841733251383
confidnet,do1,MCD-CTM class pred,rew2.2,4,0.6397176772537696,0.3997,0.3156,0.2327,0.2265546218487395,0.454,0.1902,0.6,0.3611324523663183
confidnet,do1,MCD-CTM class pred,rew2.2,2,0.6642030848329049,0.4129,0.3473,0.3132,0.3157422969187675,0.4989,0.2022,0.648936170212766,0.3782652120467117
confidnet,do1,MCD-PCE class,rew2.2,1,0.6668773704171934,0.4804,0.4351,0.4635,0.4556862745098039,0.5068,0.3961,0.650177304964539,0.6516979102642901
confidnet,do1,MCD-PCE class,rew2.2,3,0.6371173469387755,0.4779,0.4264,0.4228,0.3796078431372549,0.4575,0.3403,0.6358156028368794,0.6327980946527351
confidnet,do1,MCD-PCE class,rew2.2,5,0.6487789203084833,0.4753,0.4064,0.3325,0.3362464985994398,0.4887,0.3224,0.6329787234042553,0.673978180700676
confidnet,do1,MCD-PCE class,rew2.2,4,0.6515880654475458,0.5076,0.4728,0.4806,0.4494117647058823,0.4966,0.3277,0.6143617021276596,0.5181699446834666
confidnet,do1,MCD-PCE class,rew2.2,2,0.6687017994858612,0.5575,0.5193,0.5126,0.4884033613445378,0.5183,0.3763,0.6718085106382978,0.6002228027043639
confidnet,do1,MCD-PCE global,rew2.2,1,0.6719342604298356,0.4879,0.4399,0.4681,0.4686834733893557,0.5094,0.3935,0.6450354609929078,0.6599953902888752
confidnet,do1,MCD-PCE global,rew2.2,3,0.640625,0.4812,0.4379,0.4295,0.38890756302521,0.4571,0.3509,0.6342198581560283,0.6324907805777504
confidnet,do1,MCD-PCE global,rew2.2,5,0.6487789203084833,0.4762,0.4026,0.3378,0.3456582633053221,0.49,0.33,0.6331560283687944,0.6776659496004918
confidnet,do1,MCD-PCE global,rew2.2,4,0.6519088867500802,0.507,0.4756,0.4845,0.4543417366946778,0.4951,0.3339,0.6145390070921986,0.52519975414874
confidnet,do1,MCD-PCE global,rew2.2,2,0.6651670951156813,0.5592,0.5221,0.5134,0.5000560224089636,0.5168,0.3868,0.6679078014184398,0.6016441303011678
confidnet,do1,MCD-CTM class,rew2.2,1,0.6602402022756005,0.3763,0.2935,0.2357,0.2487394957983193,0.4741,0.1908,0.623758865248227,0.4031960663798402
confidnet,do1,MCD-CTM class,rew2.2,3,0.6479591836734694,0.3886,0.3167,0.2568,0.2277871148459384,0.4553,0.191,0.5916666666666667,0.3478027043638598
confidnet,do1,MCD-CTM class,rew2.2,5,0.6648457583547558,0.4096,0.3311,0.1805,0.2016806722689075,0.464,0.1791,0.650709219858156,0.5380301167793485
confidnet,do1,MCD-CTM class,rew2.2,4,0.6413217837664421,0.3985,0.3166,0.2317,0.2259943977591036,0.4545,0.1907,0.601063829787234,0.3611324523663183
confidnet,do1,MCD-CTM class,rew2.2,2,0.6642030848329049,0.4106,0.3469,0.307,0.3157422969187675,0.496,0.2027,0.650886524822695,0.3748463429625077
confidnet,do1,MCD-PCE class pred,rew2.2,1,0.6668773704171934,0.5075,0.4647,0.5058,0.4966946778711484,0.517,0.4299,0.6551418439716312,0.6777427781192379
confidnet,do1,MCD-PCE class pred,rew2.2,3,0.6419005102040817,0.4935,0.4444,0.4492,0.4030252100840336,0.4595,0.3563,0.6375886524822695,0.6599953902888752
confidnet,do1,MCD-PCE class pred,rew2.2,5,0.6465295629820051,0.4793,0.4153,0.357,0.36,0.4962,0.338,0.6388297872340426,0.6797403196066379
confidnet,do1,MCD-PCE class pred,rew2.2,4,0.6564003849855631,0.5106,0.4778,0.4889,0.4579271708683473,0.4998,0.3373,0.6202127659574468,0.527158881376767
confidnet,do1,MCD-PCE class pred,rew2.2,2,0.6719151670951157,0.5796,0.547,0.5514,0.5186554621848739,0.5246,0.414,0.6843971631205674,0.6306468961278426
confidnet,do1,MCD-REN,rew2.2,1,0.6649810366624526,0.4738,0.4106,0.4067,0.4256582633053221,0.5416,0.3066,0.7200354609929078,0.6152811923786109
confidnet,do1,MCD-REN,rew2.2,3,0.6581632653061225,0.4748,0.4091,0.3991,0.3561904761904761,0.4587,0.3004,0.6702127659574468,0.6013368162261832
confidnet,do1,MCD-REN,rew2.2,5,0.6487789203084833,0.4537,0.3789,0.2881,0.2980392156862745,0.4697,0.2671,0.6934397163120567,0.7193838352796558
confidnet,do1,MCD-REN,rew2.2,4,0.6499839589348733,0.4705,0.4194,0.395,0.3788235294117647,0.5107,0.2726,0.6920212765957446,0.4977335586969883
confidnet,do1,MCD-REN,rew2.2,2,0.6645244215938303,0.5207,0.4759,0.4617,0.4440336134453782,0.5093,0.3205,0.7106382978723405,0.5704517516902274
confidnet,do1,MCD-CTM global,rew2.2,1,0.6652970922882427,0.3608,0.2761,0.2185,0.2415686274509804,0.4673,0.1959,0.5973404255319149,0.4049631223110018
confidnet,do1,MCD-CTM global,rew2.2,3,0.6517857142857143,0.3799,0.3094,0.243,0.2200560224089635,0.4502,0.1974,0.5872340425531914,0.3498002458512599
confidnet,do1,MCD-CTM global,rew2.2,5,0.6674164524421594,0.4008,0.3147,0.1716,0.2064985994397759,0.4625,0.1817,0.6308510638297873,0.5656499692685925
confidnet,do1,MCD-CTM global,rew2.2,4,0.643246711581649,0.3964,0.3144,0.2344,0.2266666666666666,0.4517,0.1948,0.5872340425531914,0.3678165334972342
